filename,entropy,non_zero_bins,class
jpeg_data_single_12_S_467496_637.csv,6.850388720602852,426,single
jpeg_data_single_12_S_152317_527.csv,6.587247563677401,182,single
jpeg_data_single_12_S_213973_575.csv,7.148189869520987,358,single
jpeg_data_single_12_S_129534_100.csv,6.779405183749726,578,single
jpeg_data_single_12_S_307329_84.csv,7.315937386989271,391,single
jpeg_data_single_12_S_190892_427.csv,6.749237558323801,683,single
jpeg_data_single_12_S_422377_599.csv,6.429608810845166,265,single
jpeg_data_single_12_S_434317_230.csv,6.049542468838306,75,single
jpeg_data_single_12_S_083990_761.csv,6.10984227508224,115,single
jpeg_data_single_12_S_237246_810.csv,6.476254953753375,469,single
jpeg_data_single_12_S_517818_944.csv,7.204447617040416,381,single
jpeg_data_single_12_S_154283_464.csv,6.751058071242549,438,single
jpeg_data_single_12_S_549648_792.csv,6.769038115586123,332,single
jpeg_data_single_12_S_465949_298.csv,6.528809390707636,355,single
jpeg_data_single_12_S_088117_206.csv,6.622904786319165,412,single
jpeg_data_single_12_S_273275_249.csv,6.094195846634999,108,single
jpeg_data_single_12_S_343081_298.csv,6.129524384574452,123,single
jpeg_data_single_12_S_324776_969.csv,6.747696299373066,342,single
jpeg_data_single_12_S_454326_757.csv,6.601071754536809,515,single
jpeg_data_single_12_S_322853_1040.csv,6.229596226689655,183,single
jpeg_data_single_12_S_309032_766.csv,6.535597437698446,394,single
jpeg_data_single_12_S_270547_518.csv,6.106150732437296,95,single
jpeg_data_single_12_S_491347_903.csv,6.215529917102076,112,single
jpeg_data_single_12_S_140463_675.csv,6.480834713363344,452,single
jpeg_data_single_12_S_057820_269.csv,6.820268113290703,523,single
jpeg_data_single_12_S_042007_152.csv,6.235479640170084,106,single
jpeg_data_single_12_S_287771_497.csv,6.491264533181281,153,single
jpeg_data_single_12_S_169443_982.csv,7.026490284407098,751,single
jpeg_data_single_12_S_448656_212.csv,6.389218393202152,609,single
jpeg_data_single_12_S_509952_438.csv,6.895368929309423,307,single
jpeg_data_single_12_S_449334_476.csv,6.664910965386912,411,single
jpeg_data_single_12_S_295102_739.csv,6.889116520164847,418,single
jpeg_data_single_12_S_236697_622.csv,6.299824407955772,388,single
jpeg_data_single_12_S_273541_153.csv,7.44681476154458,1222,single
jpeg_data_single_12_S_451945_997.csv,6.81120143617774,345,single
jpeg_data_single_12_S_441155_377.csv,6.312419878115854,244,single
jpeg_data_single_12_S_082022_1108.csv,7.058641111347026,634,single
jpeg_data_single_12_S_478668_62.csv,6.516343954244164,345,single
jpeg_data_single_12_S_404219_200.csv,6.275671140958632,178,single
jpeg_data_single_12_S_298411_248.csv,6.507745973898427,198,single
jpeg_data_single_12_S_142551_526.csv,7.05954562837879,675,single
jpeg_data_single_12_S_261786_382.csv,6.551372906821316,439,single
jpeg_data_single_12_S_006334_411.csv,6.751644285629941,391,single
jpeg_data_single_12_S_002362_705.csv,6.124410241017013,156,single
jpeg_data_single_12_S_342630_479.csv,6.963003016671431,691,single
jpeg_data_single_12_S_175810_597.csv,6.5004180388072985,444,single
jpeg_data_single_12_S_168602_1161.csv,7.595180291753215,1343,single
jpeg_data_single_12_S_445437_300.csv,6.275481245475991,336,single
jpeg_data_single_12_S_520406_298.csv,6.948900413613613,551,single
jpeg_data_single_12_S_076525_312.csv,6.803460929356298,272,single
jpeg_data_single_12_S_387900_152.csv,6.694326084237515,343,single
jpeg_data_single_12_S_072754_674.csv,7.395916131034809,950,single
jpeg_data_single_12_S_384810_807.csv,6.918818195446285,360,single
jpeg_data_single_12_S_504126_487.csv,6.539915996673299,369,single
jpeg_data_single_12_S_467227_169.csv,6.660625724704941,487,single
jpeg_data_single_12_S_364637_778.csv,6.488008304775875,241,single
jpeg_data_single_12_S_452321_370.csv,6.601370833932093,349,single
jpeg_data_single_12_S_293168_557.csv,6.36688499218771,334,single
jpeg_data_single_12_S_450162_260.csv,6.2855549595034805,113,single
jpeg_data_single_12_S_220726_1055.csv,6.762779782582112,273,single
jpeg_data_single_12_S_330962_614.csv,6.632365704830426,334,single
jpeg_data_single_12_S_386116_790.csv,6.069265928100343,87,single
jpeg_data_single_12_S_476812_358.csv,6.082272013010432,370,single
jpeg_data_single_12_S_146697_629.csv,7.213346944779315,470,single
jpeg_data_single_12_S_236827_139.csv,6.838944979006058,611,single
jpeg_data_single_12_S_326277_841.csv,6.597511009269839,301,single
jpeg_data_single_12_S_233610_219.csv,6.8841246516207635,522,single
jpeg_data_single_12_S_008125_1118.csv,6.293537679022243,114,single
jpeg_data_single_12_S_036143_790.csv,6.177910112590643,210,single
jpeg_data_single_12_S_520403_834.csv,6.265662776686971,175,single
jpeg_data_single_12_S_397146_720.csv,6.652277717919668,538,single
jpeg_data_single_12_S_194156_394.csv,7.6617672087968005,1412,single
jpeg_data_single_12_S_174356_834.csv,6.276984138597304,116,single
jpeg_data_single_12_S_461894_378.csv,6.701617506631916,866,single
jpeg_data_single_12_S_452163_207.csv,6.176230481302358,114,single
jpeg_data_single_12_S_071253_170.csv,7.0275120177794514,620,single
jpeg_data_single_12_S_361859_295.csv,7.835234199114009,1338,single
jpeg_data_single_12_S_088251_861.csv,7.164331156808301,427,single
jpeg_data_single_12_S_288230_371.csv,6.609670097851208,196,single
jpeg_data_single_12_S_374237_644.csv,6.381461185088056,205,single
jpeg_data_single_12_S_393004_601.csv,6.3037382121635455,241,single
jpeg_data_single_12_S_091761_1033.csv,6.297320808833438,118,single
jpeg_data_single_12_S_392002_374.csv,6.707270513256856,425,single
jpeg_data_single_12_S_202980_364.csv,6.401904503871485,139,single
jpeg_data_single_12_S_409260_558.csv,6.750150864422235,790,single
jpeg_data_single_12_S_264484_1167.csv,6.333512282386865,234,single
jpeg_data_single_12_S_145291_695.csv,6.889145514797389,358,single
jpeg_data_single_12_S_082284_843.csv,6.52318887918143,234,single
jpeg_data_single_12_S_416303_379.csv,6.169012434909074,140,single
jpeg_data_single_12_S_090468_744.csv,6.423889121854137,566,single
jpeg_data_single_12_S_523339_1066.csv,6.09073617787556,82,single
jpeg_data_single_12_S_016133_373.csv,6.177511483793583,113,single
jpeg_data_single_12_S_143981_1135.csv,6.770293724440629,520,single
jpeg_data_single_12_S_398724_563.csv,6.083822843464792,86,single
jpeg_data_single_12_S_362473_77.csv,6.228521592874819,145,single
jpeg_data_single_12_S_514345_140.csv,7.29849475348155,860,single
jpeg_data_single_12_S_413458_1024.csv,6.872361930678466,749,single
jpeg_data_single_12_S_231411_648.csv,6.214817430544061,113,single
jpeg_data_single_12_S_201460_418.csv,6.364694742431195,241,single
jpeg_data_single_12_S_325222_317.csv,6.05351547957385,76,single
jpeg_data_single_12_S_464980_1105.csv,6.986903567412517,318,single
jpeg_data_single_12_S_009553_454.csv,7.218014417644439,744,single
jpeg_data_single_12_S_161382_749.csv,6.16087299445495,142,single
jpeg_data_single_12_S_346043_917.csv,6.131641070798544,119,single
jpeg_data_single_12_S_472829_510.csv,6.389137038090979,217,single
jpeg_data_single_12_S_175995_371.csv,6.605595467684203,326,single
jpeg_data_single_12_S_525156_450.csv,6.090979352039846,109,single
jpeg_data_single_12_S_527093_938.csv,6.28704307262268,151,single
jpeg_data_single_12_S_250128_849.csv,6.902077593739228,440,single
jpeg_data_single_12_S_387109_375.csv,7.465367680885297,1077,single
jpeg_data_single_12_S_165311_448.csv,6.45485156055227,273,single
jpeg_data_single_12_S_416852_837.csv,6.908446744884321,414,single
jpeg_data_single_12_S_115073_151.csv,5.987608606327292,81,single
jpeg_data_single_12_S_226477_630.csv,6.713362761474161,395,single
jpeg_data_single_12_S_272446_729.csv,6.331971186586457,217,single
jpeg_data_single_12_S_235352_151.csv,6.2976336397909884,112,single
jpeg_data_single_12_S_500584_977.csv,7.022016260594482,756,single
jpeg_data_single_12_S_152114_671.csv,6.361998192217624,130,single
jpeg_data_single_12_S_383851_247.csv,6.4994551198265675,451,single
jpeg_data_single_12_S_138201_343.csv,6.465117372750942,158,single
jpeg_data_single_12_S_164534_1135.csv,6.261356725603831,156,single
jpeg_data_single_12_S_007456_81.csv,6.401994326157647,217,single
jpeg_data_single_12_S_048007_811.csv,7.052987066341485,693,single
jpeg_data_single_12_S_455200_553.csv,6.298765722852622,308,single
jpeg_data_single_12_S_066898_950.csv,6.629606416911676,207,single
jpeg_data_single_12_S_453647_1109.csv,6.160932640153811,124,single
jpeg_data_single_12_S_049155_827.csv,6.184675127910234,172,single
jpeg_data_single_12_S_017540_548.csv,6.772805527631437,336,single
jpeg_data_single_12_S_138138_949.csv,6.7127383549838235,313,single
jpeg_data_single_12_S_165921_720.csv,6.376844812058446,134,single
jpeg_data_single_12_S_458740_359.csv,6.562091643782382,342,single
jpeg_data_single_12_S_137729_587.csv,6.079112787365295,81,single
jpeg_data_single_12_S_228525_379.csv,7.6191302411314075,964,single
jpeg_data_single_12_S_448028_1147.csv,6.0807874141393805,90,single
jpeg_data_single_12_S_244577_353.csv,7.2447684462881385,708,single
jpeg_data_single_12_S_296999_826.csv,6.334945276609,282,single
jpeg_data_single_12_S_543457_694.csv,6.249092076705506,176,single
jpeg_data_single_12_S_012489_596.csv,6.578241330493959,357,single
jpeg_data_single_12_S_452899_639.csv,6.298978830000372,235,single
jpeg_data_single_12_S_352068_685.csv,6.6125239736922765,267,single
jpeg_data_single_12_S_167678_805.csv,6.6096648725034495,394,single
jpeg_data_single_12_S_009877_338.csv,6.268061557997721,318,single
jpeg_data_single_12_S_024624_828.csv,6.650245643391496,295,single
jpeg_data_single_12_S_404347_1097.csv,6.212750537089922,195,single
jpeg_data_single_12_S_551772_289.csv,7.719274916836111,1293,single
jpeg_data_single_12_S_131106_497.csv,6.425554863920514,557,single
jpeg_data_single_12_S_472784_911.csv,7.2041196031429395,718,single
jpeg_data_single_12_S_019099_167.csv,6.290528679808641,262,single
jpeg_data_single_12_S_121376_1161.csv,6.801251584471594,563,single
jpeg_data_single_12_S_140168_852.csv,7.080287681939359,641,single
jpeg_data_single_12_S_341502_812.csv,7.702369430604671,1216,single
jpeg_data_single_12_S_303437_997.csv,6.346979290284975,207,single
jpeg_data_single_12_S_034046_289.csv,6.404561558253651,217,single
jpeg_data_single_12_S_418153_913.csv,6.850578016072658,301,single
jpeg_data_single_12_S_103586_209.csv,6.328208665446148,118,single
jpeg_data_single_12_S_370938_577.csv,6.2765785902686835,240,single
jpeg_data_single_12_S_083002_72.csv,6.605440670910349,373,single
jpeg_data_single_12_S_139075_799.csv,6.350713651183779,315,single
jpeg_data_single_12_S_188784_853.csv,6.519165599132931,702,single
jpeg_data_single_12_S_169678_680.csv,6.199347345777438,120,single
jpeg_data_single_12_S_343457_838.csv,6.737687470964333,381,single
jpeg_data_single_12_S_272453_298.csv,6.878186309427639,681,single
jpeg_data_single_12_S_465774_105.csv,6.7401136732964755,241,single
jpeg_data_single_12_S_275087_212.csv,6.331761765000713,322,single
jpeg_data_single_12_S_395997_616.csv,6.644688688572074,440,single
jpeg_data_single_12_S_111844_406.csv,6.280934857055057,427,single
jpeg_data_single_12_S_249167_738.csv,6.18646257886693,162,single
jpeg_data_single_12_S_327060_432.csv,6.363251402489798,238,single
jpeg_data_single_12_S_207655_1098.csv,6.1884397336913635,185,single
jpeg_data_single_12_S_449892_587.csv,6.095424253369321,93,single
jpeg_data_single_12_S_162472_494.csv,6.671080087835976,252,single
jpeg_data_single_12_S_537851_516.csv,6.238123731964695,161,single
jpeg_data_single_12_S_195365_81.csv,6.298378592469523,184,single
jpeg_data_single_12_S_162554_909.csv,6.200756532509369,184,single
jpeg_data_single_12_S_521128_918.csv,7.2456927140616445,1109,single
jpeg_data_single_12_S_258918_783.csv,6.708774181508748,281,single
jpeg_data_single_12_S_262926_156.csv,6.316934575993035,138,single
jpeg_data_single_12_S_201226_567.csv,6.894949935244725,1004,single
jpeg_data_single_12_S_430046_598.csv,6.271447494039941,207,single
jpeg_data_single_12_S_264054_378.csv,6.584372369922637,210,single
jpeg_data_single_12_S_168991_325.csv,7.139996872918457,843,single
jpeg_data_single_12_S_071300_1095.csv,6.024205031980408,70,single
jpeg_data_single_12_S_062083_911.csv,6.904096168302365,439,single
jpeg_data_single_12_S_546197_163.csv,6.360177337563877,508,single
jpeg_data_single_12_S_161747_245.csv,7.147632904265576,834,single
jpeg_data_single_12_S_484523_838.csv,6.172325856442248,162,single
jpeg_data_single_12_S_178086_759.csv,7.022872212974899,785,single
jpeg_data_single_12_S_110509_398.csv,6.132651122355983,113,single
jpeg_data_single_12_S_414488_738.csv,6.4249974517433195,455,single
jpeg_data_single_12_S_155233_179.csv,7.0329115158895315,733,single
jpeg_data_single_12_S_363608_1126.csv,6.516470804613405,750,single
jpeg_data_single_12_S_500236_159.csv,6.616059453181454,227,single
jpeg_data_single_12_S_058842_739.csv,5.977279923499917,63,single
jpeg_data_single_12_S_092087_715.csv,6.817573567863992,490,single
jpeg_data_single_12_S_560227_880.csv,6.80592811098807,384,single
jpeg_data_single_12_S_025339_1003.csv,6.589813247449273,281,single
jpeg_data_single_12_S_055227_267.csv,6.5837548270118535,527,single
jpeg_data_single_12_S_459017_831.csv,6.80659782491059,488,single
jpeg_data_single_12_S_159122_642.csv,6.320157945310149,223,single
jpeg_data_single_12_S_187104_389.csv,6.520064547846846,249,single
jpeg_data_single_12_S_232175_543.csv,7.034009632568304,537,single
jpeg_data_single_12_S_152296_970.csv,6.439485682020373,227,single
jpeg_data_single_12_S_144571_212.csv,6.324323500180139,197,single
jpeg_data_single_12_S_002424_737.csv,6.282679058670269,205,single
jpeg_data_single_12_S_482116_1015.csv,6.2541114337558525,182,single
jpeg_data_single_12_S_463808_1019.csv,6.433682808788729,390,single
jpeg_data_single_12_S_315009_320.csv,6.9143019777690125,639,single
jpeg_data_single_12_S_047334_434.csv,6.59450005522828,368,single
jpeg_data_single_12_S_345977_719.csv,6.276726899268917,287,single
jpeg_data_single_12_S_200606_936.csv,6.83158925197418,465,single
jpeg_data_single_12_S_224530_850.csv,6.96890286706873,531,single
jpeg_data_single_12_S_392103_1017.csv,5.977279923499917,63,single
jpeg_data_single_12_S_528041_444.csv,6.999025652870952,713,single
jpeg_data_single_12_S_455788_927.csv,7.217078788632314,810,single
jpeg_data_single_12_S_007778_648.csv,6.727469468420989,226,single
jpeg_data_single_12_S_386089_622.csv,6.1957984657774805,122,single
jpeg_data_single_12_S_026739_537.csv,6.115264400662311,197,single
jpeg_data_single_12_S_234136_1055.csv,7.262727041688132,424,single
jpeg_data_single_12_S_564325_863.csv,6.945504382599907,540,single
jpeg_data_single_12_S_430232_667.csv,6.056393948398941,104,single
jpeg_data_single_12_S_120437_762.csv,6.453030143470485,272,single
jpeg_data_single_12_S_428270_1115.csv,5.977279923499917,63,single
jpeg_data_single_12_S_396404_341.csv,6.590857661992719,920,single
jpeg_data_single_12_S_371309_300.csv,6.064757054278656,97,single
jpeg_data_single_12_S_463064_1144.csv,6.8148441904013515,569,single
jpeg_data_single_12_S_562672_386.csv,6.832001012976148,284,single
jpeg_data_single_12_S_492367_1071.csv,6.958805593623245,565,single
jpeg_data_single_12_S_454411_748.csv,6.228736948844692,138,single
jpeg_data_single_12_S_333727_940.csv,6.288536745108749,362,single
jpeg_data_single_12_S_329391_943.csv,6.334782538909428,342,single
jpeg_data_single_12_S_512124_1118.csv,6.3035299003825065,235,single
jpeg_data_single_12_S_487635_432.csv,6.233992161614805,214,single
jpeg_data_single_12_S_293730_252.csv,8.30650173088847,1833,single
jpeg_data_single_12_S_075765_865.csv,6.160037195258308,139,single
jpeg_data_single_12_S_307814_695.csv,6.631044657307239,603,single
jpeg_data_single_12_S_174855_395.csv,7.016838237935098,733,single
jpeg_data_single_12_S_340545_351.csv,6.836620108042491,755,single
jpeg_data_single_12_S_042291_420.csv,6.717438320478091,495,single
jpeg_data_single_12_S_202283_338.csv,6.555175228157326,440,single
jpeg_data_single_12_S_509104_58.csv,6.638866519711189,427,single
jpeg_data_single_12_S_346622_375.csv,7.2000293039760255,900,single
jpeg_data_single_12_S_492126_667.csv,6.188884855612358,206,single
jpeg_data_single_12_S_365203_744.csv,6.023322065547853,71,single
jpeg_data_single_12_S_538671_717.csv,7.024545963611672,689,single
jpeg_data_single_12_S_212498_1078.csv,6.635244546722785,233,single
jpeg_data_single_12_S_049124_721.csv,7.08331220555295,733,single
jpeg_data_single_12_S_209656_418.csv,6.078047097994478,81,single
jpeg_data_single_12_S_259626_565.csv,6.71687593255945,449,single
jpeg_data_single_12_S_153624_306.csv,6.507794488825971,431,single
jpeg_data_single_12_S_099461_395.csv,6.14784551566268,145,single
jpeg_data_single_12_S_083566_1132.csv,6.43029021854512,223,single
jpeg_data_single_12_S_506953_446.csv,6.117435410640742,113,single
jpeg_data_single_12_S_543120_375.csv,6.186812092357244,195,single
jpeg_data_single_12_S_213471_312.csv,6.750942127986139,605,single
jpeg_data_single_12_S_156714_588.csv,6.455368593421115,474,single
jpeg_data_single_12_S_051940_455.csv,6.559814367813487,371,single
jpeg_data_single_12_S_295931_504.csv,6.639634202599551,595,single
jpeg_data_single_12_S_341453_488.csv,6.183003377571102,112,single
jpeg_data_single_12_S_126473_196.csv,6.731847829634145,394,single
jpeg_data_single_12_S_127024_757.csv,6.703935241115228,509,single
jpeg_data_single_12_S_107337_686.csv,6.442577563403142,136,single
jpeg_data_single_12_S_218044_1135.csv,7.1198418981512885,679,single
jpeg_data_single_12_S_258027_464.csv,6.478843207891853,195,single
jpeg_data_single_12_S_320068_690.csv,6.920066504536898,459,single
jpeg_data_single_12_S_357945_938.csv,6.360622371066612,486,single
jpeg_data_single_12_S_085862_73.csv,6.381947934797685,246,single
jpeg_data_single_12_S_302148_699.csv,6.19711322036399,107,single
jpeg_data_single_12_S_401541_1137.csv,6.610770864204764,186,single
jpeg_data_single_12_S_085288_438.csv,6.7662438443924104,355,single
jpeg_data_single_12_S_026143_804.csv,6.077800145318748,77,single
jpeg_data_single_12_S_038746_606.csv,6.849393365107978,465,single
jpeg_data_single_12_S_455734_524.csv,6.150891544934018,184,single
jpeg_data_single_12_S_569302_129.csv,6.463495289864851,193,single
jpeg_data_single_12_S_336453_1083.csv,7.337078804402708,989,single
jpeg_data_single_12_S_253409_484.csv,6.384161685645902,625,single
jpeg_data_single_12_S_507300_1166.csv,6.675825614343398,465,single
jpeg_data_single_12_S_433658_702.csv,6.334346749078314,117,single
jpeg_data_single_12_S_053140_913.csv,7.150106481135786,846,single
jpeg_data_single_12_S_346555_1068.csv,6.534221501656306,205,single
jpeg_data_single_12_S_428546_680.csv,5.977279923499917,63,single
jpeg_data_single_12_S_458679_762.csv,6.4127324762755045,304,single
jpeg_data_single_12_S_165494_52.csv,6.5909546324619095,537,single
jpeg_data_single_12_S_334384_551.csv,6.33674412460102,257,single
jpeg_data_single_12_S_106093_273.csv,6.651433470123103,298,single
jpeg_data_single_12_S_242789_767.csv,6.368157120432828,119,single
jpeg_data_single_12_S_414360_108.csv,7.06197031173431,833,single
jpeg_data_single_12_S_190582_109.csv,6.617906643967803,460,single
jpeg_data_single_12_S_103106_1020.csv,6.05840984948709,77,single
jpeg_data_single_12_S_026592_593.csv,7.022216667779802,566,single
jpeg_data_single_12_S_418514_680.csv,6.026634051032399,71,single
jpeg_data_single_12_S_225466_325.csv,7.066450312305024,763,single
jpeg_data_single_12_S_174866_647.csv,6.185653880817775,155,single
jpeg_data_single_12_S_016703_452.csv,6.372803620501378,213,single
jpeg_data_single_12_S_159812_330.csv,6.077992024998816,87,single
jpeg_data_single_12_S_414575_90.csv,6.4328332041855205,216,single
jpeg_data_single_12_S_248727_478.csv,6.325609377029477,184,single
jpeg_data_single_12_S_229501_353.csv,6.184729506791969,111,single
jpeg_data_single_12_S_247280_93.csv,6.434466789397697,348,single
jpeg_data_single_12_S_432550_183.csv,6.604497223258712,566,single
jpeg_data_single_12_S_273805_436.csv,6.29596591642728,191,single
jpeg_data_single_12_S_486523_917.csv,6.221307088970745,220,single
jpeg_data_single_12_S_454901_92.csv,6.7494637641743624,441,single
jpeg_data_single_12_S_451774_351.csv,6.267137594413301,249,single
jpeg_data_single_12_S_412880_485.csv,6.195860108270428,120,single
jpeg_data_single_12_S_524441_157.csv,6.584559449783508,333,single
jpeg_data_single_12_S_126050_455.csv,6.385048858729825,169,single
jpeg_data_single_12_S_284859_1168.csv,6.112406794532027,101,single
jpeg_data_single_12_S_415162_60.csv,6.839647753324157,727,single
jpeg_data_single_12_S_355915_69.csv,6.574531787610415,441,single
jpeg_data_single_12_S_307444_180.csv,6.6427199665654655,360,single
jpeg_data_single_12_S_281124_555.csv,6.143595576753305,141,single
jpeg_data_single_12_S_294732_830.csv,7.196146287618542,668,single
jpeg_data_single_12_S_542889_155.csv,6.5301107386326205,337,single
jpeg_data_single_12_S_011293_454.csv,7.265629857176511,746,single
jpeg_data_single_12_S_100724_309.csv,7.028251925038686,615,single
jpeg_data_single_12_S_522704_449.csv,6.215891952838543,187,single
jpeg_data_single_12_S_250183_444.csv,6.506196062796325,368,single
jpeg_data_single_12_S_444261_659.csv,6.65439296911135,471,single
jpeg_data_single_12_S_365450_301.csv,6.599718773581096,475,single
jpeg_data_single_12_S_450626_825.csv,6.9378165827155875,699,single
jpeg_data_single_12_S_164397_324.csv,6.807121873913634,364,single
jpeg_data_single_12_S_071370_803.csv,6.6503068569549155,611,single
jpeg_data_single_12_S_200877_888.csv,7.4392767699594735,606,single
jpeg_data_single_12_S_521177_718.csv,6.4498044056528885,442,single
jpeg_data_single_12_S_097543_499.csv,6.669968913523771,562,single
jpeg_data_single_12_S_517224_897.csv,7.008238785200765,1016,single
jpeg_data_single_12_S_566430_401.csv,6.087976364163898,278,single
jpeg_data_single_12_S_463888_163.csv,6.838129279725417,421,single
jpeg_data_single_12_S_492766_1054.csv,6.504579876772855,361,single
jpeg_data_single_12_S_495175_619.csv,6.563741787524878,416,single
jpeg_data_single_12_S_292247_806.csv,6.797121093413146,390,single
jpeg_data_single_12_S_294432_354.csv,6.839717790088292,743,single
jpeg_data_single_12_S_003310_267.csv,6.564919843387081,324,single
jpeg_data_single_12_S_363123_63.csv,6.664051082691649,345,single
jpeg_data_single_12_S_294257_944.csv,6.20651411040471,115,single
jpeg_data_single_12_S_557510_900.csv,6.85700631124525,264,single
jpeg_data_single_12_S_491607_1163.csv,6.4367073599653715,288,single
jpeg_data_single_12_S_378813_855.csv,6.565734461366688,231,single
jpeg_data_single_12_S_402389_426.csv,6.104211716717424,108,single
jpeg_data_single_12_S_083709_507.csv,7.17133501141906,611,single
jpeg_data_single_12_S_028532_1034.csv,6.801929291449591,258,single
jpeg_data_single_12_S_044224_661.csv,6.620938107952201,344,single
jpeg_data_single_12_S_499766_759.csv,6.415690803203794,213,single
jpeg_data_single_12_S_201205_1024.csv,6.0745778128478936,96,single
jpeg_data_single_12_S_274829_789.csv,6.6798786922131,604,single
jpeg_data_single_12_S_553136_981.csv,6.672312563602175,433,single
jpeg_data_single_12_S_091916_679.csv,6.487693576368432,818,single
jpeg_data_single_12_S_397684_1087.csv,6.707253375580036,397,single
jpeg_data_single_12_S_537777_1075.csv,7.020093480356276,563,single
jpeg_data_single_12_S_464451_161.csv,6.065334553360002,106,single
jpeg_data_single_12_S_443580_747.csv,6.885585399936758,588,single
jpeg_data_single_12_S_318318_516.csv,6.290140251963197,114,single
jpeg_data_single_12_S_476105_65.csv,6.118620746843423,105,single
jpeg_data_single_12_S_152839_842.csv,6.969404747495169,518,single
jpeg_data_single_12_S_281734_286.csv,6.149952477706489,122,single
jpeg_data_single_12_S_218715_865.csv,7.2472837902226885,621,single
jpeg_data_single_12_S_172088_660.csv,6.174507632985511,109,single
jpeg_data_single_12_S_471426_494.csv,6.39062251471262,547,single
jpeg_data_single_12_S_243556_926.csv,6.988279974034147,1076,single
jpeg_data_single_12_S_026163_793.csv,7.170433517512024,505,single
jpeg_data_single_12_S_544553_356.csv,6.3390559998484175,249,single
jpeg_data_single_12_S_218413_430.csv,6.3451246182036884,277,single
jpeg_data_single_12_S_205004_542.csv,6.665307611954659,734,single
jpeg_data_single_12_S_214868_690.csv,6.811726081119233,434,single
jpeg_data_single_12_S_233058_81.csv,6.252725369526399,110,single
jpeg_data_single_12_S_431465_1159.csv,6.9083062396836095,482,single
jpeg_data_single_12_S_258877_748.csv,6.243615975053273,360,single
jpeg_data_single_12_S_271221_487.csv,7.0809099902237795,578,single
jpeg_data_single_12_S_209504_803.csv,6.205147447364984,221,single
jpeg_data_single_12_S_478441_653.csv,6.504680226093413,196,single
jpeg_data_single_12_S_146521_1065.csv,6.214751070339688,421,single
jpeg_data_single_12_S_551966_650.csv,6.65627106118602,521,single
jpeg_data_single_12_S_281808_309.csv,7.148393559458147,659,single
jpeg_data_single_12_S_493362_805.csv,6.155913628129105,108,single
jpeg_data_single_12_S_139422_183.csv,6.8394148526936815,410,single
jpeg_data_single_12_S_102120_498.csv,6.439816904651804,365,single
jpeg_data_single_12_S_155760_735.csv,6.311887624904375,228,single
jpeg_data_single_12_S_229766_443.csv,7.337750098657064,883,single
jpeg_data_single_12_S_012231_86.csv,7.619361173223172,894,single
jpeg_data_single_12_S_009030_767.csv,7.126521527117999,701,single
jpeg_data_single_12_S_164963_357.csv,6.585307533128265,329,single
jpeg_data_single_12_S_193705_90.csv,6.965485734813827,800,single
jpeg_data_single_12_S_539733_313.csv,6.216545808093616,124,single
jpeg_data_single_12_S_014432_122.csv,6.171243683967454,104,single
jpeg_data_single_12_S_092699_1012.csv,6.423144954086746,354,single
jpeg_data_single_12_S_468382_911.csv,6.201500373532122,245,single
jpeg_data_single_12_S_184786_572.csv,6.230787248647978,119,single
jpeg_data_single_12_S_117209_1142.csv,6.45623859121183,147,single
jpeg_data_single_12_S_298666_353.csv,6.200147846050269,114,single
jpeg_data_single_12_S_179080_438.csv,6.743847387920939,656,single
jpeg_data_single_12_S_537334_101.csv,6.588461630488573,577,single
jpeg_data_single_12_S_052123_1165.csv,6.437573568841782,152,single
jpeg_data_single_12_S_536048_419.csv,6.1019491086649875,105,single
jpeg_data_single_12_S_126479_986.csv,6.90915605940445,747,single
jpeg_data_single_12_S_416683_314.csv,7.090008623514914,817,single
jpeg_data_single_12_S_074060_725.csv,7.0740302184231565,645,single
jpeg_data_single_12_S_462760_681.csv,6.23378228127212,122,single
jpeg_data_single_12_S_405684_992.csv,6.198318160747325,159,single
jpeg_data_single_12_S_392124_1130.csv,6.363609394607522,362,single
jpeg_data_single_12_S_519721_135.csv,6.262261715526886,116,single
jpeg_data_single_12_S_419874_359.csv,6.368217299322086,237,single
jpeg_data_single_12_S_048662_431.csv,6.5779832846408945,459,single
jpeg_data_single_12_S_025098_857.csv,7.030668971647887,944,single
jpeg_data_single_12_S_480359_58.csv,6.261856552565719,149,single
jpeg_data_single_12_S_292538_124.csv,6.249836035891733,109,single
jpeg_data_single_12_S_535659_268.csv,6.2093573510711675,181,single
jpeg_data_single_12_S_209210_851.csv,7.111844062908927,413,single
jpeg_data_single_12_S_261767_354.csv,6.444087422502347,216,single
jpeg_data_single_12_S_045122_404.csv,7.188981205613615,829,single
jpeg_data_single_12_S_012223_623.csv,6.536556948835317,260,single
jpeg_data_single_12_S_209166_841.csv,6.9250027771935665,548,single
jpeg_data_single_12_S_391871_666.csv,6.3507114976953485,278,single
jpeg_data_single_12_S_151604_1046.csv,6.552188716527432,326,single
jpeg_data_single_12_S_133926_982.csv,6.045556924462407,72,single
jpeg_data_single_12_S_162350_437.csv,6.3029408993849225,318,single
jpeg_data_single_12_S_453942_883.csv,6.672565652059902,498,single
jpeg_data_single_12_S_520139_618.csv,6.1644760929668765,165,single
jpeg_data_single_12_S_394943_191.csv,7.071489967482337,692,single
jpeg_data_single_12_S_482320_406.csv,6.9734553560378085,520,single
jpeg_data_single_12_S_040519_305.csv,6.92009316736269,340,single
